#stokes,freq,ind,real,imag,eta
8,2436,41,3.20393430,0.39499960,1.10000000
8,2436,42,-31.76949260,2.97231630,1.10000000
8,2436,43,-2.28688850,-0.51847590,1.10000000
8,2436,44,-31.13039020,-1.35114270,1.10000000
8,2436,45,0.65558720,1.96839710,1.10000000
8,2436,46,1.05126150,2.15298850,1.10000000
8,2436,47,0.98168230,1.36311220,1.10000000
8,2436,48,0.15412990,1.03283600,1.10000000
8,2436,49,0.58885930,6.21998900,1.10000000
8,2436,50,-0.31341000,17.62545390,1.10000000
8,2436,51,-0.43551300,-2.48337020,1.10000000
8,2436,52,-0.34230850,-1.58458720,1.10000000
8,2436,53,-0.93110560,3.66529530,1.10000000
8,2436,54,1.45996800,-7.51989530,1.10000000
8,2436,55,2.67567140,-0.18563700,1.10000000
8,2436,56,-2.74954590,0.16328160,1.10000000
8,2436,57,-1.12255740,0.17674480,1.10000000
8,2436,58,1.91181660,0.18084560,1.10000000
8,2436,59,-0.61251300,-0.14269030,1.10000000
8,2436,60,39.13695210,11.33533830,1.10000000
8,2436,61,-0.60597740,-0.25753090,1.10000000
8,2436,62,-11.37624220,-0.50647200,1.10000000
8,2436,63,3.88723040,0.73559760,1.10000000
8,2436,64,49.88298840,-1.28178650,1.10000000
8,2436,65,0.37395760,0.61995600,1.10000000
5,2564,0,211.82653370,-0.07315180,1.08000000
5,2564,1,0.70205020,15.13996550,1.08000000
5,2564,2,-11.10621140,-1.19955150,1.08000000
5,2564,3,-217.94302680,-19.17840650,1.08000000
5,2564,4,-81.07218100,-1.20322460,1.08000000
5,2564,5,5.48491830,-0.02363940,1.08000000
5,2564,6,-1.65650260,1.77623680,1.08000000
5,2564,7,0.71604360,-8.36349300,1.08000000
5,2564,8,-9.68247140,-2.61137140,1.08000000
5,2564,9,21.27410660,1.32411110,1.08000000
5,2564,10,391.29232670,35.19868720,1.08000000
5,2564,11,-16.97333330,-2.39878390,1.08000000
5,2564,12,-143.90519910,16.34471950,1.08000000
5,2564,13,3.20867250,-0.59022180,1.08000000
5,2564,14,-39.73359580,-1.73217810,1.08000000
5,2564,15,0.62130460,0.82460790,1.08000000
5,2564,16,1.69146040,-2.82155860,1.08000000
5,2564,17,-1.08194750,-5.23407340,1.08000000
5,2564,18,-5.93453660,11.75388250,1.08000000
5,2564,19,12.11897710,-0.78518360,1.08000000
5,2564,20,-0.09646880,0.32635210,1.08000000
5,2564,21,95.31670330,7.04333310,1.08000000
5,2564,22,15.61456640,1.22436480,1.08000000
5,2564,23,29.09901120,2.48513290,1.08000000
5,2564,24,45.84310450,-9.59783650,1.08000000
5,2564,25,-8.04359450,0.37327990,1.08000000
5,2564,26,60.30138470,-3.13660390,1.08000000
5,2564,27,-2.51333020,-0.58016760,1.08000000
5,2564,28,-0.69489040,1.08302440,1.08000000
5,2564,29,-1.24453180,0.49953240,1.08000000
5,2564,30,-0.18895570,-0.67743200,1.08000000
5,2564,31,-0.46610030,-2.59585450,1.08000000
5,2564,32,-3.22935940,-20.98871490,1.08000000
5,2564,33,3.08644050,-1.30522430,1.08000000
5,2564,34,0.50343420,-0.45532890,1.08000000
5,2564,35,-12.13074920,-1.06169230,1.08000000
5,2564,36,-16.88064400,-0.59722130,1.08000000
5,2564,37,4.69705160,0.18487070,1.08000000
5,2564,38,-4.56172370,-0.11245660,1.08000000
5,2564,39,4.36454260,0.27756920,1.08000000
5,2564,40,-38.86866210,-10.46863330,1.08000000
5,2564,41,2.14747750,0.54807700,1.08000000
5,2564,42,-23.29373500,2.73908890,1.08000000
5,2564,43,-2.27944560,-0.16262300,1.08000000
5,2564,44,-40.30443590,-1.31543620,1.08000000
5,2564,45,0.17306980,-0.92433760,1.08000000
5,2564,46,1.33138970,-1.10615870,1.08000000
5,2564,47,0.38146660,0.11748890,1.08000000
5,2564,48,0.43869170,2.71976050,1.08000000
5,2564,49,0.67216690,4.59093450,1.08000000
5,2564,50,-0.75144950,16.32150510,1.08000000
5,2564,51,-0.35879540,-0.73994880,1.08000000
5,2564,52,-0.57928840,-1.47689910,1.08000000
5,2564,53,-2.35680310,-0.02834050,1.08000000
5,2564,54,4.24444150,-0.12630560,1.08000000
5,2564,55,3.49478840,-0.00301270,1.08000000
5,2564,56,14.48938290,-0.35297970,1.08000000
5,2564,57,-0.43295260,0.28886340,1.08000000
5,2564,58,-0.73884700,0.37324700,1.08000000
5,2564,59,0.57888890,-0.58391690,1.08000000
5,2564,60,51.73003230,10.41455790,1.08000000
5,2564,61,0.44847480,-0.77156450,1.08000000
5,2564,62,-5.46909040,1.29237790,1.08000000
5,2564,63,4.65580820,0.63999690,1.08000000
5,2564,64,45.12499360,-1.17482050,1.08000000
5,2564,65,0.03634460,0.47147020,1.08000000
6,2564,0,5.01101060,0.45220360,1.08000000
6,2564,1,-0.97229410,2.88951200,1.08000000
6,2564,2,-39.47991990,-5.50799000,1.08000000
6,2564,3,195.06721560,-16.31056320,1.08000000
6,2564,4,1.61486620,-0.87122190,1.08000000
6,2564,5,-4.49621370,0.76652980,1.08000000
6,2564,6,0.83577540,-1.67678350,1.08000000
6,2564,7,2.47984790,-5.57536080,1.08000000
6,2564,8,-34.40812130,-5.53232890,1.08000000
6,2564,9,79.30046230,10.38512560,1.08000000
6,2564,10,-350.94269660,24.69753880,1.08000000
6,2564,11,18.48294810,-9.25869780,1.08000000
6,2564,12,-2.34593920,0.55354240,1.08000000
6,2564,13,9.73852490,-1.69084350,1.08000000
6,2564,14,-3.48302090,0.62374600,1.08000000
6,2564,15,0.91749820,0.68320280,1.08000000
6,2564,16,-0.94523210,-0.02180740,1.08000000
6,2564,17,-1.85427190,0.07367240,1.08000000
6,2564,18,-19.06889280,-2.97617830,1.08000000
6,2564,19,38.10599660,6.52279760,1.08000000
6,2564,20,2.10023510,-0.65222510,1.08000000
6,2564,21,-78.59412290,-5.67279210,1.08000000
6,2564,22,-11.28068350,6.85027830,1.08000000
6,2564,23,-25.12710980,0.78827650,1.08000000
6,2564,24,3.48454200,0.19069540,1.08000000
6,2564,25,-5.75186670,1.99304340,1.08000000
6,2564,26,0.08220690,-0.38876340,1.08000000
6,2564,27,-1.48233920,0.23035960,1.08000000
6,2564,28,-0.23000510,-0.71863920,1.08000000
6,2564,29,-0.52524820,-1.64204940,1.08000000
6,2564,30,-0.04001800,0.65503210,1.08000000
6,2564,31,0.42692010,3.24534380,1.08000000
6,2564,32,-6.66028950,-2.49702010,1.08000000
6,2564,33,12.13706930,2.70421430,1.08000000
6,2564,34,-2.57173190,-0.44799530,1.08000000
6,2564,35,-38.30940790,-7.62155670,1.08000000
6,2564,36,7.19753760,2.04821420,1.08000000
6,2564,37,-2.65170000,0.12991800,1.08000000
6,2564,38,3.25524050,-0.46730740,1.08000000
6,2564,39,-3.30549230,-0.73108200,1.08000000
6,2564,40,-5.60732120,0.06063010,1.08000000
6,2564,41,-2.40843920,-0.18059460,1.08000000
6,2564,42,-9.12106320,1.12405130,1.08000000
6,2564,43,2.59796740,1.44231020,1.08000000
6,2564,44,-2.95930930,1.33678840,1.08000000
6,2564,45,0.13189740,1.98840010,1.08000000
6,2564,46,0.09673280,0.32966590,1.08000000
6,2564,47,-0.47733010,0.62630260,1.08000000
6,2564,48,1.06257210,0.36941750,1.08000000
6,2564,49,-0.52326660,-1.70625150,1.08000000
6,2564,50,0.90350430,3.62046190,1.08000000
6,2564,51,-2.60507390,-0.13378920,1.08000000
6,2564,52,3.67532950,1.48008300,1.08000000
6,2564,53,-7.82832140,-1.25693730,1.08000000
6,2564,54,17.72232820,1.41779260,1.08000000
6,2564,55,-1.75852230,-2.35043850,1.08000000
6,2564,56,-1.97849700,-0.36869520,1.08000000
6,2564,57,0.22351980,1.10416760,1.08000000
6,2564,58,-0.42336370,2.10142680,1.08000000
6,2564,59,1.45867410,-1.63496450,1.08000000
6,2564,60,2.53938310,-0.23525140,1.08000000
6,2564,61,3.05535120,-0.02218590,1.08000000
6,2564,62,8.50306750,-0.72310490,1.08000000
6,2564,63,-3.24853300,-1.87475850,1.08000000
6,2564,64,1.97212130,-0.51755240,1.08000000
6,2564,65,0.63234460,0.43633940,1.08000000
7,2564,0,5.01001800,-1.09536660,1.08000000
7,2564,1,0.44044810,2.47401790,1.08000000
7,2564,2,39.14609770,-12.04888320,1.08000000
7,2564,3,181.34813320,3.46821020,1.08000000
7,2564,4,1.62279500,0.23718800,1.08000000
7,2564,5,-4.43210580,-0.06210280,1.08000000
7,2564,6,1.75903300,-1.60434840,1.08000000
7,2564,7,1.46728300,-5.16315890,1.08000000
7,2564,8,33.90879880,-12.44840230,1.08000000
7,2564,9,-78.98602050,24.04273170,1.08000000
7,2564,10,-322.44939110,-1.06993260,1.08000000
7,2564,11,17.72922740,9.51845890,1.08000000
7,2564,12,-2.27491690,-0.76462620,1.08000000
7,2564,13,9.87242990,-1.13402140,1.08000000
7,2564,14,-3.84069580,-0.04303500,1.08000000
7,2564,15,-0.65503910,0.65742930,1.08000000
7,2564,16,-1.01778940,0.07636540,1.08000000
7,2564,17,-0.46429850,0.07545820,1.08000000
7,2564,18,19.14174560,-4.84576550,1.08000000
7,2564,19,-37.71667890,14.22418780,1.08000000
7,2564,20,-2.10190440,-0.58000650,1.08000000
7,2564,21,-71.69088330,12.95064540,1.08000000
7,2564,22,-10.31476210,-6.73557380,1.08000000
7,2564,23,-23.13718550,1.09216280,1.08000000
7,2564,24,3.02128690,0.32433550,1.08000000
7,2564,25,-6.28743350,0.37900910,1.08000000
7,2564,26,-0.60370430,0.54276670,1.08000000
7,2564,27,-1.66491860,-0.60609010,1.08000000
7,2564,28,0.06050310,-0.33952170,1.08000000
7,2564,29,0.28996510,-1.58118730,1.08000000
7,2564,30,1.07313850,0.52451580,1.08000000
7,2564,31,-0.44762740,3.12467010,1.08000000
7,2564,32,6.16317520,-3.90019980,1.08000000
7,2564,33,-11.82442590,1.07924060,1.08000000
7,2564,34,1.55222130,1.63954130,1.08000000
7,2564,35,37.95419120,-12.87726470,1.08000000
7,2564,36,6.01761390,-2.61535460,1.08000000
7,2564,37,-3.96682090,-0.05474590,1.08000000
7,2564,38,2.46508610,-0.44544150,1.08000000
7,2564,39,-3.02938370,1.12151280,1.08000000
7,2564,40,-5.61569860,-0.03660700,1.08000000
7,2564,41,-1.59672370,-0.58026480,1.08000000
7,2564,42,-8.42672650,0.09207620,1.08000000
7,2564,43,2.35188030,2.34253280,1.08000000
7,2564,44,-2.98848250,1.22420750,1.08000000
7,2564,45,-0.43543710,1.77425930,1.08000000
7,2564,46,-0.79992860,-0.04364110,1.08000000
7,2564,47,1.14144920,0.23273610,1.08000000
7,2564,48,-1.40166210,0.45959060,1.08000000
7,2564,49,0.09113470,-1.20733380,1.08000000
7,2564,50,-1.18769430,2.34333370,1.08000000
7,2564,51,2.24029240,3.66655410,1.08000000
7,2564,52,-3.47182040,-1.56532160,1.08000000
7,2564,53,7.77798260,-2.60839810,1.08000000
7,2564,54,-17.37471620,5.16364420,1.08000000
7,2564,55,-1.30750640,2.30297340,1.08000000
7,2564,56,-1.40826720,0.73260450,1.08000000
7,2564,57,0.30008300,-1.13699450,1.08000000
7,2564,58,-0.18843220,-1.79850880,1.08000000
7,2564,59,0.43017110,2.07525210,1.08000000
7,2564,60,2.98498710,0.70298870,1.08000000
7,2564,61,2.77304110,1.02597620,1.08000000
7,2564,62,8.73504270,-0.33950490,1.08000000
7,2564,63,-2.87159810,-1.70044530,1.08000000
7,2564,64,2.06223480,-1.23689160,1.08000000
7,2564,65,0.41999720,-0.65074740,1.08000000
8,2564,0,207.69559060,0.04822600,1.08000000
8,2564,1,-0.43685650,-18.92020110,1.08000000
8,2564,2,-7.19686240,11.51834560,1.08000000
8,2564,3,-198.88955410,-18.46015930,1.08000000
8,2564,4,-90.73849690,-0.99363020,1.08000000
8,2564,5,5.49916830,-0.04468760,1.08000000
8,2564,6,-1.23413350,-1.51143610,1.08000000
8,2564,7,0.34506550,18.26651800,1.08000000
8,2564,8,-5.83398620,-1.97850020,1.08000000
8,2564,9,12.60604390,-11.22698820,1.08000000
8,2564,10,360.85713120,34.05349770,1.08000000
8,2564,11,-18.11631190,-1.63095620,1.08000000
8,2564,12,-145.23633430,15.70021530,1.08000000
8,2564,13,2.72191280,-0.47456330,1.08000000
8,2564,14,-38.70110520,-1.91884310,1.08000000
8,2564,15,1.05087390,2.76367820,1.08000000
8,2564,16,1.44714250,1.08021270,1.08000000
8,2564,17,0.55594110,2.42956640,1.08000000
8,2564,18,-3.77072720,12.05377040,1.08000000
8,2564,19,7.48737190,-7.40751700,1.08000000
8,2564,20,-0.12304640,-0.28247340,1.08000000
8,2564,21,82.71402460,7.59167320,1.08000000
8,2564,22,9.69764050,1.37760520,1.08000000
8,2564,23,26.03436000,2.47386740,1.08000000
8,2564,24,48.31259970,-10.68766840,1.08000000
8,2564,25,-8.21947630,0.38759450,1.08000000
8,2564,26,60.87859080,-2.87329900,1.08000000
8,2564,27,-1.91503700,-0.46478210,1.08000000
8,2564,28,-0.70718530,-1.70372930,1.08000000
8,2564,29,-1.69403420,-2.77223600,1.08000000
8,2564,30,-0.06106350,0.21998640,1.08000000
8,2564,31,-2.04590000,-7.40530650,1.08000000
8,2564,32,-2.24333030,-19.11200340,1.08000000
8,2564,33,1.52736580,-3.30940880,1.08000000
8,2564,34,0.35359460,-0.00348930,1.08000000
8,2564,35,-7.36776720,5.34746550,1.08000000
8,2564,36,-4.34977340,-0.43975050,1.08000000
8,2564,37,3.97802810,0.06303370,1.08000000
8,2564,38,-4.24333500,-0.71926250,1.08000000
8,2564,39,3.61734480,0.33299410,1.08000000
8,2564,40,-34.83652020,-9.58159220,1.08000000
8,2564,41,2.66022730,0.42330640,1.08000000
8,2564,42,-25.76940690,3.11780800,1.08000000
8,2564,43,-2.40977890,-0.28814760,1.08000000
8,2564,44,-39.43726400,-1.38961030,1.08000000
8,2564,45,0.71638520,1.83585360,1.08000000
8,2564,46,1.22673770,2.05050570,1.08000000
8,2564,47,0.80835380,1.23702290,1.08000000
8,2564,48,-0.08572820,0.54800130,1.08000000
8,2564,49,1.01140540,6.35372890,1.08000000
8,2564,50,-0.34828300,18.12512410,1.08000000
8,2564,51,-0.49653830,-0.98092140,1.08000000
8,2564,52,-0.66131350,-1.85113860,1.08000000
8,2564,53,-1.41678120,1.32440800,1.08000000
8,2564,54,2.61244130,-3.32572340,1.08000000
8,2564,55,2.91809210,-0.08917880,1.08000000
8,2564,56,-2.68080020,0.29458590,1.08000000
8,2564,57,-1.00491770,0.39618410,1.08000000
8,2564,58,1.90366560,0.47544690,1.08000000
8,2564,59,0.36945840,-0.36405880,1.08000000
8,2564,60,52.86297340,10.89039300,1.08000000
8,2564,61,0.25502870,-0.71641570,1.08000000
8,2564,62,-5.84005220,1.07245270,1.08000000
8,2564,63,4.44062500,0.67924990,1.08000000
8,2564,64,47.91213170,-0.73914120,1.08000000
8,2564,65,0.91659350,0.56556620,1.08000000
5,2692,0,187.94103100,-0.06562290,1.08000000
5,2692,1,0.64443570,14.23453070,1.08000000
5,2692,2,-10.84391480,-1.30064640,1.08000000
5,2692,3,-234.25936060,12.14211330,1.08000000
5,2692,4,-77.00826070,0.73026830,1.08000000
5,2692,5,5.03450350,-0.34912730,1.08000000
5,2692,6,-1.43674000,1.59759110,1.08000000
5,2692,7,0.66845390,-7.74064000,1.08000000
5,2692,8,-8.88816330,0.67020340,1.08000000
5,2692,9,20.18979900,-1.70854840,1.08000000
5,2692,10,419.97160180,-20.92752160,1.08000000
5,2692,11,-20.83032400,0.95717840,1.08000000
5,2692,12,-133.94473000,14.48462740,1.08000000
5,2692,13,2.17522140,-0.21574770,1.08000000
5,2692,14,-38.66688410,-2.37438970,1.08000000
5,2692,15,0.48515880,1.06278220,1.08000000
5,2692,16,1.64002570,-2.89526320,1.08000000
5,2692,17,-1.36133530,-6.25662170,1.08000000
5,2692,18,-6.48334750,10.27046080,1.08000000
5,2692,19,11.28048220,-2.74443280,1.08000000
5,2692,20,-0.30758090,-0.54614680,1.08000000
5,2692,21,98.27433840,-4.60792510,1.08000000
5,2692,22,17.17647690,-0.75327500,1.08000000
5,2692,23,30.75549800,-1.48220980,1.08000000
5,2692,24,34.65449880,-11.62327040,1.08000000
5,2692,25,-7.13427570,0.52230690,1.08000000
5,2692,26,53.27220140,-1.98176490,1.08000000
5,2692,27,-2.28145190,-0.37752030,1.08000000
5,2692,28,-0.74425490,0.89752780,1.08000000
5,2692,29,-1.11769990,0.50487110,1.08000000
5,2692,30,-0.26430600,-0.76888320,1.08000000
5,2692,31,0.08922530,-1.23796390,1.08000000
5,2692,32,-2.83065760,-14.99868100,1.08000000
5,2692,33,2.80239190,-1.41786170,1.08000000
5,2692,34,0.43740570,-0.38477800,1.08000000
5,2692,35,-11.55655680,0.26151830,1.08000000
5,2692,36,-14.85990790,0.03545450,1.08000000
5,2692,37,4.78814070,-0.40584800,1.08000000
5,2692,38,-5.06213540,0.16049400,1.08000000
5,2692,39,4.30314040,-0.19580750,1.08000000
5,2692,40,-38.85425950,-7.44739170,1.08000000
5,2692,41,2.43841920,0.39647190,1.08000000
5,2692,42,-17.51208330,3.84024150,1.08000000
5,2692,43,-1.21054310,0.00778030,1.08000000
5,2692,44,-35.69698050,-0.58267330,1.08000000
5,2692,45,0.25761450,-1.02276090,1.08000000
5,2692,46,1.33902140,-1.48547080,1.08000000
5,2692,47,0.46256600,0.36895740,1.08000000
5,2692,48,0.17343310,1.69703420,1.08000000
5,2692,49,0.58486890,3.20592000,1.08000000
5,2692,50,0.51424340,12.09962570,1.08000000
5,2692,51,-0.05948340,0.81405140,1.08000000
5,2692,52,-0.65685350,-0.22487580,1.08000000
5,2692,53,-2.25235800,0.26665950,1.08000000
5,2692,54,4.41591810,-1.02550680,1.08000000
5,2692,55,3.11664820,0.12305130,1.08000000
5,2692,56,13.06190390,-0.25406600,1.08000000
5,2692,57,-0.12502920,0.40485480,1.08000000
5,2692,58,-1.39707990,0.56889710,1.08000000
5,2692,59,-0.04729540,-0.13367870,1.08000000
5,2692,60,67.86118250,10.92041640,1.08000000
5,2692,61,0.40190420,-0.98126200,1.08000000
5,2692,62,4.48266600,1.59844840,1.08000000
5,2692,63,4.59195390,0.35257840,1.08000000
5,2692,64,53.76139010,-0.17266050,1.08000000
5,2692,65,0.90790690,0.27870550,1.08000000
6,2692,0,4.80588840,0.21192440,1.08000000
6,2692,1,-1.20144500,2.33824450,1.08000000
6,2692,2,-38.02719420,-2.20038440,1.08000000
6,2692,3,190.72824340,43.41072380,1.08000000
6,2692,4,1.42436410,-0.35734970,1.08000000
6,2692,5,-4.26187110,0.76690680,1.08000000
6,2692,6,0.45254450,-1.36003600,1.08000000
6,2692,7,2.31741320,-4.97222810,1.08000000
6,2692,8,-33.63672910,-1.94621630,1.08000000
6,2692,9,75.96700440,3.63396860,1.08000000
6,2692,10,-341.37887120,-80.17501760,1.08000000
6,2692,11,19.31659760,-0.86755540,1.08000000
6,2692,12,-2.41233930,0.66885260,1.08000000
6,2692,13,9.09046730,-1.39886660,1.08000000
6,2692,14,-3.55168600,0.65013720,1.08000000
6,2692,15,0.68908560,-0.02553460,1.08000000
6,2692,16,-0.91846300,0.37855070,1.08000000
6,2692,17,-1.77994530,1.14564010,1.08000000
6,2692,18,-18.12877870,-1.85251830,1.08000000
6,2692,19,36.98386250,2.27393660,1.08000000
6,2692,20,1.73334850,-0.54673870,1.08000000
6,2692,21,-74.20587160,-23.12336300,1.08000000
6,2692,22,-11.94949880,0.90377490,1.08000000
6,2692,23,-24.27148500,-6.26965280,1.08000000
6,2692,24,3.43171940,-0.31938510,1.08000000
6,2692,25,-5.05321540,1.83067890,1.08000000
6,2692,26,-0.15914130,-0.36528510,1.08000000
6,2692,27,-1.13775420,0.08721810,1.08000000
6,2692,28,-0.26099060,-0.67557930,1.08000000
6,2692,29,-0.36906890,-1.18805040,1.08000000
6,2692,30,-0.32318280,0.25577270,1.08000000
6,2692,31,0.24975820,2.58175860,1.08000000
6,2692,32,-5.75194270,-0.86930560,1.08000000
6,2692,33,11.57848320,1.64422650,1.08000000
6,2692,34,-2.07701560,-0.34797610,1.08000000
6,2692,35,-37.34065270,-3.17578270,1.08000000
6,2692,36,6.42297830,2.95641210,1.08000000
6,2692,37,-2.45829070,-0.55974970,1.08000000
6,2692,38,3.28836810,0.77685680,1.08000000
6,2692,39,-3.04295590,-1.27146260,1.08000000
6,2692,40,-5.52743460,0.39019440,1.08000000
6,2692,41,-1.76767380,-0.46118490,1.08000000
6,2692,42,-8.22096910,0.87112260,1.08000000
6,2692,43,2.78989030,1.04755400,1.08000000
6,2692,44,-2.40994610,1.03266590,1.08000000
6,2692,45,0.27167430,1.80149440,1.08000000
6,2692,46,0.18051840,0.45982240,1.08000000
6,2692,47,-0.30260350,0.56425170,1.08000000
6,2692,48,1.07920510,0.43424420,1.08000000
6,2692,49,-0.08155080,-1.57648340,1.08000000
6,2692,50,1.07354410,2.71895050,1.08000000
6,2692,51,-2.93057510,-0.44755950,1.08000000
6,2692,52,3.84139550,1.19531110,1.08000000
6,2692,53,-7.55903660,-0.47052390,1.08000000
6,2692,54,16.83810680,0.02896510,1.08000000
6,2692,55,-1.48104930,-2.31341550,1.08000000
6,2692,56,-1.77655980,-0.73389960,1.08000000
6,2692,57,-0.23027440,0.49032830,1.08000000
6,2692,58,-0.37702340,1.81126560,1.08000000
6,2692,59,1.28148180,-0.89213650,1.08000000
6,2692,60,3.86489040,-0.43014700,1.08000000
6,2692,61,2.86953200,-0.20308040,1.08000000
6,2692,62,10.17934740,-0.96628650,1.08000000
6,2692,63,-3.07366440,-1.60688670,1.08000000
6,2692,64,2.89757880,-0.61687880,1.08000000
6,2692,65,0.36126810,0.39633090,1.08000000
7,2692,0,5.04911640,-1.41374670,1.08000000
7,2692,1,1.12823410,2.04719790,1.08000000
7,2692,2,37.58293790,-13.46559880,1.08000000
7,2692,3,209.18977460,-25.46839010,1.08000000
7,2692,4,1.07223140,-0.00419760,1.08000000
7,2692,5,-4.36213460,-0.13178560,1.08000000
7,2692,6,1.48196550,-1.37155700,1.08000000
7,2692,7,0.59935440,-4.73006580,1.08000000
7,2692,8,33.07385340,-13.16280160,1.08000000
7,2692,9,-75.31259830,26.29100930,1.08000000
7,2692,10,-370.88190630,48.17568540,1.08000000
7,2692,11,21.78914550,3.14649820,1.08000000
7,2692,12,-2.13524330,-0.58498340,1.08000000
7,2692,13,9.55283840,-1.54132690,1.08000000
7,2692,14,-3.79181900,0.23323370,1.08000000
7,2692,15,-0.50165380,0.17266010,1.08000000
7,2692,16,-0.86733060,0.29227070,1.08000000
7,2692,17,-0.35911140,1.06250020,1.08000000
7,2692,18,18.22864640,-6.04382210,1.08000000
7,2692,19,-36.24726640,14.59184000,1.08000000
7,2692,20,-1.85822120,-0.18580870,1.08000000
7,2692,21,-79.85225810,17.39579380,1.08000000
7,2692,22,-13.00271930,-2.34842440,1.08000000
7,2692,23,-26.36830190,4.07959810,1.08000000
7,2692,24,3.05196790,0.41748530,1.08000000
7,2692,25,-5.54511540,0.41373720,1.08000000
7,2692,26,-0.26928970,0.40648590,1.08000000
7,2692,27,-1.37306950,0.03880970,1.08000000
7,2692,28,0.03797240,-0.40765530,1.08000000
7,2692,29,0.19833180,-1.34931060,1.08000000
7,2692,30,1.33316960,0.23353680,1.08000000
7,2692,31,-0.20012130,2.38366330,1.08000000
7,2692,32,4.83320300,-3.04344050,1.08000000
7,2692,33,-11.49971360,2.11048300,1.08000000
7,2692,34,1.69926190,1.41163710,1.08000000
7,2692,35,36.62175930,-13.52553130,1.08000000
7,2692,36,6.30552120,-2.50756080,1.08000000
7,2692,37,-4.27402860,-0.04534020,1.08000000
7,2692,38,2.76697530,-0.89220770,1.08000000
7,2692,39,-3.26425320,1.06058260,1.08000000
7,2692,40,-5.03477460,-0.01831670,1.08000000
7,2692,41,-1.32922620,-0.16939430,1.08000000
7,2692,42,-8.00457480,0.48574450,1.08000000
7,2692,43,2.93496690,1.67612590,1.08000000
7,2692,44,-2.36335900,1.16869880,1.08000000
7,2692,45,-0.61066240,1.66334010,1.08000000
7,2692,46,-0.76351330,0.17434760,1.08000000
7,2692,47,0.81450130,0.32223930,1.08000000
7,2692,48,-1.43897690,0.44925860,1.08000000
7,2692,49,0.00224090,-1.07276070,1.08000000
7,2692,50,-0.46363250,1.85442860,1.08000000
7,2692,51,2.87258300,2.86095250,1.08000000
7,2692,52,-3.54604290,-1.30683410,1.08000000
7,2692,53,7.46385010,-2.80711020,1.08000000
7,2692,54,-16.48664910,5.68588320,1.08000000
7,2692,55,-1.26490780,2.44995850,1.08000000
7,2692,56,-1.09128160,1.05249280,1.08000000
7,2692,57,0.08929370,-0.47707260,1.08000000
7,2692,58,-0.02371300,-1.52567940,1.08000000
7,2692,59,0.85995540,1.42647490,1.08000000
7,2692,60,3.54932170,0.41097990,1.08000000
7,2692,61,2.54984100,0.49013400,1.08000000
7,2692,62,10.38190800,-1.02986060,1.08000000
7,2692,63,-3.12619430,-1.25147890,1.08000000
7,2692,64,2.80066750,-1.25782070,1.08000000
7,2692,65,0.26355130,-0.36649130,1.08000000
8,2692,0,186.51922010,-0.03057080,1.08000000
8,2692,1,-0.49920510,-16.42196290,1.08000000
8,2692,2,-7.73621200,14.62252860,1.08000000
8,2692,3,-232.76197650,10.09363710,1.08000000
8,2692,4,-81.19299110,0.81450290,1.08000000
8,2692,5,5.02949580,-0.32440390,1.08000000
8,2692,6,-1.04694060,-1.41919880,1.08000000
8,2692,7,0.80428000,16.19726560,1.08000000
8,2692,8,-5.65000210,7.24787790,1.08000000
8,2692,9,12.78641820,-23.68991430,1.08000000
8,2692,10,419.66849030,-17.11724570,1.08000000
8,2692,11,-22.94209530,1.11236380,1.08000000
8,2692,12,-134.80524620,14.02902380,1.08000000
8,2692,13,1.90494650,-0.18287630,1.08000000
8,2692,14,-38.14797820,-2.29523470,1.08000000
8,2692,15,0.85771740,2.89465230,1.08000000
8,2692,16,1.41440840,0.77599290,1.08000000
8,2692,17,-0.17403230,1.78844180,1.08000000
8,2692,18,-4.38311870,13.48093900,1.08000000
8,2692,19,7.37903490,-14.76912010,1.08000000
8,2692,20,-0.29215850,-0.94221690,1.08000000
8,2692,21,92.90896360,-3.28274460,1.08000000
8,2692,22,13.46814020,-0.28244940,1.08000000
8,2692,23,29.97414980,-1.17343680,1.08000000
8,2692,24,36.23424390,-11.89492510,1.08000000
8,2692,25,-7.24778950,0.49514900,1.08000000
8,2692,26,54.36240550,-1.88228650,1.08000000
8,2692,27,-1.68970800,-0.27852350,1.08000000
8,2692,28,-0.79326320,-1.44326770,1.08000000
8,2692,29,-1.54818760,-2.72883790,1.08000000
8,2692,30,-0.15000980,0.29625230,1.08000000
8,2692,31,-1.65733590,-4.93900210,1.08000000
8,2692,32,-1.95680840,-12.35198020,1.08000000
8,2692,33,1.50655930,-4.82165490,1.08000000
8,2692,34,0.28550980,0.27327170,1.08000000
8,2692,35,-7.45304540,12.38914600,1.08000000
8,2692,36,-5.49419780,0.31878130,1.08000000
8,2692,37,4.36068670,-0.59225730,1.08000000
8,2692,38,-3.90575860,-0.37063280,1.08000000
8,2692,39,3.88096800,-0.12701840,1.08000000
8,2692,40,-36.00248110,-7.08584820,1.08000000
8,2692,41,2.97944510,0.42429880,1.08000000
8,2692,42,-17.97254610,4.00237470,1.08000000
8,2692,43,-1.60029300,-0.15372290,1.08000000
8,2692,44,-34.94770080,-0.67711450,1.08000000
8,2692,45,0.72955350,1.43466150,1.08000000
8,2692,46,1.28344670,2.22368970,1.08000000
8,2692,47,0.86968590,1.19110050,1.08000000
8,2692,48,-0.39692420,0.44177200,1.08000000
8,2692,49,1.51009960,4.17081850,1.08000000
